id,amt,flow,inex,notes,ac1_id,ac2_id,trans_id
40000026618,30000.00,2,3,CashWidth 40000002165,12,1,40000027952
40000026639,5000.00,2,3,CashWidth 40000002169,12,1,40000027978
40000026640,20000.00,2,3,cashPawned 192322,12,10,40000027979
40000026641,200.00,2,1,192322 cashAdminFee 40000015616,7,12,40000027980
40000026649,24000.00,2,3,LoanRepay(cash) 190329  40000015624,10,12,40000027992
40000026650,200.00,2,1,CashDon 190329 40000015625,6,12,40000027993
40000026685,40000.00,2,3,LoanRepay(cash) 191919  40000015651,10,12,40000028036
40000026686,500.00,2,1,CashDon 191919 40000015652,6,12,40000028037
40000026708,25000.00,2,3,cashPawned 192329,12,10,40000028062
40000026709,300.00,2,1,192329 cashAdminFee 40000015665,7,12,40000028063
40000026755,13.08,2,3,PROFIT(share),1,12,40000028112
40000026756,2.51,2,3,PROFIT(saving),1,12,40000028112
40000026757,13.08,2,3,PROFIT(share),1,12,40000028113
40000026758,3.71,2,3,PROFIT(saving),1,12,40000028113
40000026759,26.17,2,3,PROFIT(share),1,12,40000028114
40000026760,3.95,2,3,PROFIT(saving),1,12,40000028114
40000026761,26.17,2,3,PROFIT(share),1,12,40000028115
40000026762,3.90,2,3,PROFIT(saving),1,12,40000028115
40000026763,26.17,2,3,PROFIT(share),1,12,40000028116
40000026764,592.33,2,3,PROFIT(saving),1,12,40000028116
40000026765,26.17,2,3,PROFIT(share),1,12,40000028117
40000026766,323.75,2,3,PROFIT(saving),1,12,40000028117
40000026767,26.17,2,3,PROFIT(share),1,12,40000028118
40000026768,13.03,2,3,PROFIT(saving),1,12,40000028118
40000026769,13.08,2,3,PROFIT(share),1,12,40000028119
40000026770,3.79,2,3,PROFIT(saving),1,12,40000028119
40000026771,26.17,2,3,PROFIT(share),1,12,40000028120
40000026772,13.39,2,3,PROFIT(saving),1,12,40000028120
40000026773,26.17,2,3,PROFIT(share),1,12,40000028121
40000026774,3.85,2,3,PROFIT(saving),1,12,40000028121
40000026775,13.08,2,3,PROFIT(share),1,12,40000028122
40000026776,3.71,2,3,PROFIT(saving),1,12,40000028122
40000026777,13.08,2,3,PROFIT(share),1,12,40000028123
40000026778,6.52,2,3,PROFIT(saving),1,12,40000028123
40000026779,13.08,2,3,PROFIT(share),1,12,40000028124
40000026780,3.71,2,3,PROFIT(saving),1,12,40000028124
40000026781,13.08,2,3,PROFIT(share),1,12,40000028125
40000026782,8.91,2,3,PROFIT(saving),1,12,40000028125
40000026783,26.17,2,3,PROFIT(share),1,12,40000028126
40000026784,5.24,2,3,PROFIT(saving),1,12,40000028126
40000026785,13.08,2,3,PROFIT(share),1,12,40000028127
40000026786,3.71,2,3,PROFIT(saving),1,12,40000028127
40000026787,13.08,2,3,PROFIT(share),1,12,40000028128
40000026788,22.66,2,3,PROFIT(saving),1,12,40000028128
40000026789,26.17,2,3,PROFIT(share),1,12,40000028129
40000026790,9.56,2,3,PROFIT(saving),1,12,40000028129
40000026791,13.08,2,3,PROFIT(share),1,12,40000028130
40000026792,38.21,2,3,PROFIT(saving),1,12,40000028130
40000026793,26.17,2,3,PROFIT(share),1,12,40000028131
40000026794,4.03,2,3,PROFIT(saving),1,12,40000028131
40000026795,13.08,2,3,PROFIT(share),1,12,40000028132
40000026796,4.02,2,3,PROFIT(saving),1,12,40000028132
40000026797,26.17,2,3,PROFIT(share),1,12,40000028133
40000026798,3.84,2,3,PROFIT(saving),1,12,40000028133
40000026799,13.08,2,3,PROFIT(share),1,12,40000028134
40000026800,3.71,2,3,PROFIT(saving),1,12,40000028134
40000026801,13.08,2,3,PROFIT(share),1,12,40000028135
40000026802,139.76,2,3,PROFIT(saving),1,12,40000028135
40000026803,13.08,2,3,PROFIT(share),1,12,40000028136
40000026804,365.72,2,3,PROFIT(saving),1,12,40000028136
40000026805,13.08,2,3,PROFIT(share),1,12,40000028137
40000026806,4.41,2,3,PROFIT(saving),1,12,40000028137
40000026807,13.08,2,3,PROFIT(share),1,12,40000028138
40000026808,6.32,2,3,PROFIT(saving),1,12,40000028138
40000026809,26.17,2,3,PROFIT(share),1,12,40000028139
40000026810,285.98,2,3,PROFIT(saving),1,12,40000028139
40000026811,13.08,2,3,PROFIT(share),1,12,40000028140
40000026812,184.92,2,3,PROFIT(saving),1,12,40000028140
40000026813,13.08,2,3,PROFIT(share),1,12,40000028141
40000026814,4.95,2,3,PROFIT(saving),1,12,40000028141
40000026815,26.17,2,3,PROFIT(share),1,12,40000028142
40000026816,7.42,2,3,PROFIT(saving),1,12,40000028142
40000026817,13.08,2,3,PROFIT(share),1,12,40000028143
40000026818,6.65,2,3,PROFIT(saving),1,12,40000028143
40000026819,13.08,2,3,PROFIT(share),1,12,40000028144
40000026820,6.31,2,3,PROFIT(saving),1,12,40000028144
40000026821,26.17,2,3,PROFIT(share),1,12,40000028145
40000026822,6.93,2,3,PROFIT(saving),1,12,40000028145
40000026823,26.17,2,3,PROFIT(share),1,12,40000028146
40000026824,10.39,2,3,PROFIT(saving),1,12,40000028146
40000026825,13.08,2,3,PROFIT(share),1,12,40000028147
40000026826,3.70,2,3,PROFIT(saving),1,12,40000028147
40000026827,13.08,2,3,PROFIT(share),1,12,40000028148
40000026828,8.53,2,3,PROFIT(saving),1,12,40000028148
40000026829,26.17,2,3,PROFIT(share),1,12,40000028149
40000026830,30.35,2,3,PROFIT(saving),1,12,40000028149
40000026831,13.08,2,3,PROFIT(share),1,12,40000028150
40000026832,70.45,2,3,PROFIT(saving),1,12,40000028150
40000026833,26.17,2,3,PROFIT(share),1,12,40000028151
40000026834,8.88,2,3,PROFIT(saving),1,12,40000028151
40000026835,13.08,2,3,PROFIT(share),1,12,40000028152
40000026836,3.63,2,3,PROFIT(saving),1,12,40000028152
40000026837,13.08,2,3,PROFIT(share),1,12,40000028153
40000026838,3.60,2,3,PROFIT(saving),1,12,40000028153
40000026839,13.08,2,3,PROFIT(share),1,12,40000028154
40000026840,23.02,2,3,PROFIT(saving),1,12,40000028154
40000026841,26.17,2,3,PROFIT(share),1,12,40000028155
40000026842,3.70,2,3,PROFIT(saving),1,12,40000028155
40000026843,13.08,2,3,PROFIT(share),1,12,40000028156
40000026844,84.41,2,3,PROFIT(saving),1,12,40000028156
40000026845,13.08,2,3,PROFIT(share),1,12,40000028157
40000026846,581.23,2,3,PROFIT(saving),1,12,40000028157
40000026847,13.08,2,3,PROFIT(share),1,12,40000028158
40000026848,72.19,2,3,PROFIT(saving),1,12,40000028158
40000026849,13.08,2,3,PROFIT(share),1,12,40000028159
40000026850,14803.10,2,3,PROFIT(saving),1,12,40000028159
40000026851,26.17,2,3,PROFIT(share),1,12,40000028160
40000026852,102.72,2,3,PROFIT(saving),1,12,40000028160
40000026853,13.08,2,3,PROFIT(share),1,12,40000028161
40000026854,12.68,2,3,PROFIT(saving),1,12,40000028161
40000026855,13.08,2,3,PROFIT(share),1,12,40000028162
40000026856,16.12,2,3,PROFIT(saving),1,12,40000028162
40000026857,26.17,2,3,PROFIT(share),1,12,40000028163
40000026858,3.59,2,3,PROFIT(saving),1,12,40000028163
40000026859,13.08,2,3,PROFIT(share),1,12,40000028164
40000026860,18.45,2,3,PROFIT(saving),1,12,40000028164
40000026861,13.08,2,3,PROFIT(share),1,12,40000028165
40000026862,6.03,2,3,PROFIT(saving),1,12,40000028165
40000026863,13.08,2,3,PROFIT(share),1,12,40000028166
40000026864,17.15,2,3,PROFIT(saving),1,12,40000028166
40000026865,26.17,2,3,PROFIT(share),1,12,40000028167
40000026866,5.16,2,3,PROFIT(saving),1,12,40000028167
40000026867,26.17,2,3,PROFIT(share),1,12,40000028168
40000026868,7.84,2,3,PROFIT(saving),1,12,40000028168
40000026869,26.17,2,3,PROFIT(share),1,12,40000028169
40000026870,4.35,2,3,PROFIT(saving),1,12,40000028169
40000026871,26.17,2,3,PROFIT(share),1,12,40000028170
40000026872,6.16,2,3,PROFIT(saving),1,12,40000028170
40000026873,26.17,2,3,PROFIT(share),1,12,40000028171
40000026874,6.13,2,3,PROFIT(saving),1,12,40000028171
40000026901,26.17,2,3,PROFIT(share),1,12,40000028185
40000026902,3.56,2,3,PROFIT(saving),1,12,40000028185
40000028602,34000.00,2,3,LoanRepay(cash) 190680  40000015729,10,12,40000029132
40000028603,500.00,2,1,CashDon 190680 40000015730,6,12,40000029133
40000028604,23000.00,2,3,LoanRepay(cash) 190741  40000015731,10,12,40000029135
40000028605,500.00,2,1,CashDon 190741 40000015732,6,12,40000029136
40000028614,140000.00,2,3,Dep(cash)  40000015738,1,12,40000029147
40000028621,100000.00,2,3,LoanRepay(cash) 191839  40000015743,10,12,40000029156
40000028622,1000.00,2,1,CashDon 191839 40000015744,6,12,40000029157
40000028630,100000.00,2,3,cashPawned 200011,12,10,40000029166
40000028631,1000.00,2,1,200011 cashAdminFee 40000015750,7,12,40000029167
40000028643,10000.00,2,3,CashWidth 40000002199,12,1,40000029180
40000028653,13000.00,2,3,LoanRepay(cash) 191001  40000015767,10,12,40000029192
40000028654,250.00,2,1,CashDon 191001 40000015768,6,12,40000029193
40000028701,70000.00,2,3,cashPawned 200023,12,10,40000029252
40000028702,700.00,2,1,200023 cashAdminFee 40000015805,7,12,40000029253
40000028714,100000.00,2,3,LoanRepay(cash) 191057  40000015806,10,12,40000029266
40000028715,600.00,2,1,CashDon 191057 40000015807,6,12,40000029267
40000028725,14800.00,2,3,CashWidth 40000002213,12,1,40000029280
40000028727,11000.00,2,3,cashPawned 200024,12,10,40000029282
40000028728,200.00,2,1,200024 cashAdminFee 40000015817,7,12,40000029283
40000028729,50000.00,2,3,cashPawned 200025,12,10,40000029284
40000028730,500.00,2,1,200025 cashAdminFee 40000015818,7,12,40000029285
40000028735,7000.00,2,3,cashPawned 200028,12,10,40000029290
40000028736,100.00,2,1,200028 cashAdminFee 40000015821,7,12,40000029291
40000028741,20000.00,2,3,CashWidth 40000002215,12,1,40000029296
40000028774,15000.00,2,3,cashPawned 200039,12,10,40000029334
40000028775,200.00,2,1,200039 cashAdminFee 40000015847,7,12,40000029335
40000028790,82000.00,2,3,LoanRepay(cash) 191114  40000015852,10,12,40000029352
40000028791,1000.00,2,1,CashDon 191114 40000015853,6,12,40000029353
40000028822,20000.00,2,3,CashWidth 40000002225,12,1,40000029390
40000028846,5000.00,2,3,cashPawned 200054,12,10,40000029418
40000028847,100.00,2,1,200054 cashAdminFee 40000015892,7,12,40000029419
40000028938,60000.00,2,3,CashWidth 40000002237,12,1,40000029523
40000028957,100000.00,2,3,cashPawned 200076,12,10,40000029545
40000028958,1000.00,2,1,200076 cashAdminFee 40000015966,7,12,40000029546
40000029004,34000.00,2,3,LoanRepay(cash) 190328  40000015998,10,12,40000029601
40000029005,300.00,2,1,CashDon 190328 40000015999,6,12,40000029602
40000029006,18000.00,2,3,LoanRepay(cash) 191470  40000016000,10,12,40000029604
40000029007,300.00,2,1,CashDon 191470 40000016001,6,12,40000029605
40000029008,12000.00,2,3,LoanRepay(cash) 191471  40000016002,10,12,40000029607
40000029009,200.00,2,1,CashDon 191471 40000016003,6,12,40000029608
40000029014,100000.00,2,3,Dep(cash)  40000016008,1,12,40000029615
40000029015,30000.00,2,3,LoanRepay(cash) 191218  40000016009,10,12,40000029617
40000029016,500.00,2,1,CashDon 191218 40000016010,6,12,40000029618
40000029017,18000.00,2,3,LoanRepay(cash) 191579  40000016011,10,12,40000029620
40000029018,500.00,2,1,CashDon 191579 40000016012,6,12,40000029621
40000029047,70000.00,2,3,cashPawned 200095,12,10,40000029654
40000029048,700.00,2,1,200095 cashAdminFee 40000016030,7,12,40000029655
40000029056,60000.00,2,3,cashPawned 200099,12,10,40000029663
40000029057,600.00,2,1,200099 cashAdminFee 40000016036,7,12,40000029664
40000029084,50000.00,2,3,CashWidth 40000002255,12,1,40000029696
40000029114,12000.00,2,3,LoanRepay(cash) 191952  40000016076,10,12,40000029732
40000029115,500.00,2,1,CashDon 191952 40000016077,6,12,40000029733
40000029134,50000.00,2,3,cashPawned 200113,12,10,40000029754
40000029135,500.00,2,1,200113 cashAdminFee 40000016088,7,12,40000029755
40000029210,50000.00,2,3,CashWidth 40000002271,12,1,40000029837
40000029217,15000.00,2,3,LoanRepay(cash) 200039  40000016140,10,12,40000029846
40000029218,200.00,2,1,CashDon 200039 40000016141,6,12,40000029847
40000029226,10000.00,2,3,CashWidth 40000002272,12,1,40000029856
40000029320,20000.00,2,3,CashWidth 40000002284,12,1,40000029963
40000029324,50000.00,2,3,CashWidth 40000002288,12,1,40000029967
40000029326,9500.00,2,3,cashPawned 200159,12,10,40000029969
40000029327,100.00,2,1,200159 cashAdminFee 40000016205,7,12,40000029970
40000029382,30000.00,2,3,cashPawned 200169,12,10,40000030034
40000029383,300.00,2,1,200169 cashAdminFee 40000016248,7,12,40000030035
40000029401,50000.00,2,3,Dep(cash)  40000016256,1,12,40000030054
40000029402,50000.00,2,3,LoanRepay(cash) 200113  40000016257,10,12,40000030056
40000029403,100.00,2,1,CashDon 200113 40000016258,6,12,40000030057
40000029462,15000.00,2,3,CashWidth 40000002305,12,1,40000030130
40000029486,70000.00,2,3,LoanRepay(cash) 191612  40000016317,10,12,40000030156
40000029487,1000.00,2,1,CashDon 191612 40000016318,6,12,40000030157
40000029519,9000.00,2,3,cashPawned 200191,12,10,40000030192
40000029520,100.00,2,1,200191 cashAdminFee 40000016339,7,12,40000030193
40000029589,80000.00,2,3,CashWidth 40000002322,12,1,40000030276
40000029614,45000.00,2,3,CashWidth 40000002334,12,1,40000030303
40000029645,61000.00,2,3,LoanRepay(cash) 191999  40000016419,10,12,40000030342
40000029646,1000.00,2,1,CashDon 191999 40000016420,6,12,40000030343
40000029653,40000.00,2,3,LoanRepay(cash) 191426  40000016426,10,12,40000030353
40000029654,1000.00,2,1,CashDon 191426 40000016427,6,12,40000030354
40000029686,40000.00,2,3,cashPawned 200216,12,10,40000030396
40000029687,400.00,2,1,200216 cashAdminFee 40000016455,7,12,40000030397
40000029703,400.00,2,3,revoking trans,12,7,40000030414
40000029704,40000.00,2,3,revoking trans,10,12,40000030415
40000029705,40000.00,2,3,cashPawned 200210,12,10,40000030416
40000029706,400.00,2,1,200210 cashAdminFee 40000016462,7,12,40000030417
40000029718,30000.00,2,3,Dep(cash)  40000016472,1,12,40000030432
40000029743,30000.00,2,3,cashPawned 200218,12,10,40000030464
40000029744,300.00,2,1,200218 cashAdminFee 40000016492,7,12,40000030465
40000029754,6500.00,2,3,LoanRepay(cash) 191130  40000016498,10,12,40000030476
40000029755,300.00,2,1,CashDon 191130 40000016499,6,12,40000030477
40000029827,38000.00,2,3,cashPawned 200241,12,10,40000030561
40000029828,400.00,2,1,200241 cashAdminFee 40000016549,7,12,40000030562
40000029877,20000.00,2,3,CashWidth 40000002359,12,1,40000030617
40000029906,42000.00,2,3,cashPawned 200256,12,10,40000030653
40000029907,500.00,2,1,200256 cashAdminFee 40000016606,7,12,40000030654
40000030027,60000.00,2,3,cashPawned 200276,12,10,40000030803
40000030028,600.00,2,1,200276 cashAdminFee 40000016702,7,12,40000030804
40000030038,30000.00,2,3,CashWidth 40000002371,12,1,40000030814
40000030079,9500.00,2,3,cashPawned 200289,12,10,40000030860
40000030080,100.00,2,1,200289 cashAdminFee 40000016735,7,12,40000030861
40000030100,100000.00,2,3,Dep(cash)  40000016748,1,12,40000030884
40000030101,100000.00,2,3,Dep(cash)  40000016749,1,12,40000030885
40000030112,33000.00,2,3,cashPawned 200296,12,10,40000030898
40000030113,400.00,2,1,200296 cashAdminFee 40000016760,7,12,40000030899
40000030149,30500.00,2,3,CashWidth 40000002381,12,1,40000030941
40000030166,100000.00,2,3,CashWidth 40000002385,12,1,40000030960
40000030167,100000.00,2,3,CashWidth 40000002386,12,1,40000030961
40000030276,94000.00,2,3,cashPawned 200326,12,10,40000031085
40000030277,1000.00,2,1,200326 cashAdminFee 40000016871,7,12,40000031086
40000030302,36000.00,2,3,LoanRepay(cash) 191855  40000016889,10,12,40000031116
40000030303,1000.00,2,1,CashDon 191855 40000016890,6,12,40000031117
40000030379,10000.00,2,3,CashWidth 40000002412,12,1,40000031205
40000030415,20000.00,2,3,LoanRepay(cash) 191138  40000016966,10,12,40000031245
40000030416,200.00,2,1,CashDon 191138 40000016967,6,12,40000031246
40000030453,17000.00,2,3,LoanRepay(cash) 190638  40000016987,10,12,40000031284
40000030454,500.00,2,1,CashDon 190638 40000016988,6,12,40000031285
40000030484,6000.00,2,3,LoanRepay(cash) 191709  40000017011,10,12,40000031322
40000030485,200.00,2,1,CashDon 191709 40000017012,6,12,40000031323
40000030494,14000.00,2,3,cashPawned 200361,12,10,40000031334
40000030495,200.00,2,1,200361 cashAdminFee 40000017020,7,12,40000031335
40000030550,8000.00,2,3,LoanRepay(cash) 191354  40000017059,10,12,40000031405
40000030551,300.00,2,1,CashDon 191354 40000017060,6,12,40000031406
40000030788,40000.00,2,3,Dep(cash)  40000017233,1,12,40000031692
40000030797,10000.00,2,3,Dep(cash)  40000017242,1,12,40000031705
40000030910,50000.00,2,3,LoanRepay(cash) 190759  40000017322,10,12,40000031842
40000030911,500.00,2,1,CashDon 190759 40000017323,6,12,40000031843
40000030915,34000.00,2,3,LoanRepay(cash) 190527  40000017326,10,12,40000031848
40000030916,1000.00,2,1,CashDon 190527 40000017327,6,12,40000031849
40000030922,25000.00,2,3,LoanRepay(cash) 190911  40000017333,10,12,40000031856
40000030923,1000.00,2,1,CashDon 190911 40000017334,6,12,40000031857
40000030933,40000.00,2,3,cashPawned 200430,12,10,40000031868
40000030934,400.00,2,1,200430 cashAdminFee 40000017341,7,12,40000031869
40000030955,920000.00,2,3,Dep(cash)  40000017358,1,12,40000031895
40000030994,28000.00,2,3,LoanRepay(cash) 191917  40000017390,10,12,40000031945
40000030995,400.00,2,1,CashDon 191917 40000017391,6,12,40000031946
40000030996,7000.00,2,3,LoanRepay(cash) 200028  40000017392,10,12,40000031948
40000030997,300.00,2,1,CashDon 200028 40000017393,6,12,40000031949
40000030998,14000.00,2,3,LoanRepay(cash) 200361  40000017394,10,12,40000031951
40000030999,300.00,2,1,CashDon 200361 40000017395,6,12,40000031952
40000031041,1000.00,2,3,CashShareSales 40000017428,4,12,40000032004
40000031064,45000.00,2,3,cashPawned 200450,12,10,40000032031
40000031065,500.00,2,1,200450 cashAdminFee 40000017448,7,12,40000032032
40000031066,100000.00,2,3,cashPawned 200451,12,10,40000032033
40000031067,1000.00,2,1,200451 cashAdminFee 40000017449,7,12,40000032034
40000031119,20000.00,2,3,LoanRepay(cash) 190522  40000017485,10,12,40000032096
40000031120,500.00,2,1,CashDon 190522 40000017486,6,12,40000032097
40000031121,30000.00,2,3,cashPawned 200465,12,10,40000032098
40000031122,300.00,2,1,200465 cashAdminFee 40000017487,7,12,40000032099
40000031206,100000.00,2,3,Dep(cash)  40000017551,1,12,40000032200
40000031207,28000.00,2,3,LoanRepay(cash) 190433  40000017552,10,12,40000032202
40000031208,500.00,2,1,CashDon 190433 40000017553,6,12,40000032203
40000031235,100000.00,2,3,LoanRepay(cash) 200011  40000017576,10,12,40000032237
40000031236,500.00,2,1,CashDon 200011 40000017577,6,12,40000032238
40000031265,35000.00,2,3,cashPawned 200494,12,10,40000032268
40000031266,400.00,2,1,200494 cashAdminFee 40000017593,7,12,40000032269
40000031284,40000.00,2,3,cashPawned 200496,12,10,40000032293
40000031285,400.00,2,1,200496 cashAdminFee 40000017609,7,12,40000032294
40000031300,100000.00,2,3,CashWidth 40000002493,12,1,40000032309
40000031307,31000.00,2,3,LoanRepay(cash) 191981  40000017621,10,12,40000032319
40000031308,500.00,2,1,CashDon 191981 40000017622,6,12,40000032320
40000031309,30000.00,2,3,LoanRepay(cash) 200169  40000017623,10,12,40000032322
40000031310,500.00,2,1,CashDon 200169 40000017624,6,12,40000032323
40000031319,35000.00,2,3,LoanRepay(cash) 191565  40000017633,10,12,40000032337
40000031320,500.00,2,1,CashDon 191565 40000017634,6,12,40000032338
40000031458,35000.00,2,3,cashPawned 200534,12,10,40000032494
40000031459,400.00,2,1,200534 cashAdminFee 40000017726,7,12,40000032495
40000031464,90000.00,2,3,LoanRepay(cash) 191880  40000017730,10,12,40000032502
40000031465,1000.00,2,1,CashDon 191880 40000017731,6,12,40000032503
